,LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,SITE LOCATION,ZIP,isyelp
8170,BU21234770,ANDRE MAGINOT,VASCULAR & GENERAL SURGERY ASSOC,BU,3747  WORSHAM AVE 200,90808,False
8171,BU20940110,JEROME T CALLEJA,JEROME CALLEJA DESIGN,BU,3470  GARDENIA AVE,90807,False
8172,BU21335720,MAACO COLLISION REPAIR & AUTO PAINTING,MAACO COLLISION REPAIR & AUTO PAINTING,BU,2035 E CARSON ST,90807,False
8173,BU21209670,ZBIGNIEW JOZEF ADAMCZEWSKI,,BU,4436  KEEVER AVE,90807,False
8174,BU21327250,KEITH R CAREY JR,KEITH R CAREY JR TAX ACCOUNTING,BU,4301  ATLANTIC AVE 1,90807,False
8175,BU21327330,"VIVA COMMUNICATIONS USA, INC","VIVA COMMUNICATIONS USA, INC",BU,46 W ARBOR ST,90805,False
8176,BU21203230,STANTEC CONSULTING SERVICES INC,SANTEC CONSULTING,BU,3777  WORSHAM AVE 200,90808,False
8177,BU21117610,"RUBBERCRAFT CORPORATION OF CALIFORNIA, LTD.",RUBBERCRAFT CORPORATION,BU,3701  CONANT ST,90808,False
8178,BU21332070,IRISH TWINS ENTERPRISES LLC,STRUT BRIDAL SALON,BU,4264  ATLANTIC AVE,90807,False
8179,BU21336880,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,4401  ATLANTIC AVE 100,90807,False
8180,BU21336470,THE HABIT RESTAURANTS LLC,THE HABIT BURGER GRILL,BU,3801  LAKEWOOD BLVD 101,90808,False
8181,BU21014530,LARRY ESGUERRA,L C E CONSTRUCTION AND CONSULTANTS,BU,1709  LURAY ST,90807,False
8182,BU21330590,ANGEL CONNECTION INC,ANGEL CONNECTION NURSING SERVICES,BU,4401  ATLANTIC AVE 405,90807,False
8183,BU20854930,SUPERCUTS CORPORATE SHOPS INC,SUPERCUTS #9356,BU,4556  ATLANTIC AVE,90807,False
8184,BU21336050,AMERICAN GREEN REALTY INC,PRESTIGE REALTY,BU,4401  ATLANTIC AVE 237,90807,False
8185,BU21336060,PACIFIC BREEZE SEAFOOD INC,,BU,4401  ATLANTIC AVE 250,90807,False
8186,BU21332201,VOGEL ENGINEERS INC,,BU,4022  CONANT ST,90808,False
8187,BU21332211,BFC INVESTMENT LLC,,BU,4184  CONANT ST,90808,False
8188,BU21237630,"PARADIES-LONG BEACH, LLC",CNBC NEWS (SOUTH),BU,4235  DONALD DOUGLAS DR,90808,False
8189,BU21315731,4301 ATLANTIC AVENUE LLC,,BU,4301  ATLANTIC AVE 2,90807,False
8190,BU89032170,YMCA OF GREATER LONG BEACH,FAIRFIELD FAMILY YMCA,BU,4949  ATLANTIC AVE,90805,False
8191,BU92009083,"FASNACHT, ALAN L & HELENE M TR",,BU,4458  LINDEN AVE,90807,False
8192,BU20907650,FERNANDO MOLINA,THE PILOT SHOP,BU,4235  DONALD DOUGLAS DR,90808,False
8193,BU21313520,CHL MORTGAGE,CHL MORTGAGE,BU,3767  WORSHAM AVE,90808,False
8194,BU21334530,"MCGEE, LERER, & ASSOCIATES","MCGEE, LERER, & ASSOCIATES",BU,4401  ATLANTIC AVE 241,90807,False
8195,BU90036501,PLEASTANVILLE TWENTYSEVEN LLC,,BU,530 E PLEASANT ST,90805,False
8196,BU90036521,PLEASANTVILLE TWENTSEVEN LLC,,BU,540 E PLEASANT ST,90805,False
8197,BU21220120,EF RESTAURANTS INC,BRITE SPOT MEXICAN GRILL,BU,1154 E SAN ANTONIO DR,90807,False
8198,BU21322870,CARE FIRST SURGICAL CENTER,CARE FIRST SURGICAL CENTER,BU,4401  ATLANTIC AVE 101,90807,False
8199,BU21322880,GROCERYWORKS.COM OPERATING COMPANY,GROCERYWORKS.COM #3519,BU,4550  ATLANTIC AVE,90807,False
8200,BU21031010,STEVRON ENTERISES LLC,THE MENU SHOP,BU,4457  BLACKTHORNE AVE,90808,False
8201,BU21240180,VERSACOMPLUS INC,VERSACOMPLUS INC,BU,4425  VILLAGE RD,90808,False
8202,BU21322390,DEBORAH JEFFERY,APPRAISAL CARE,BU,3636  GARDENIA AVE,90807,False
8203,BU21102840,ANDALUCIA LENDING INSTITUTION INC,ANDALUCIA LENDING INSTITUTION INC,BU,4647  LONG BEACH BLVD B4,90805,False
8204,BU21320290,ALFREDO OLIVAS MEDINA,VILLAGE ROAD PIZZERIA,BU,4123  NORSE WAY,90808,False
8205,BU21316460,GJ MARCOM LLC,,BU,3950  COVER ST,90808,False
8206,BU21321790,BRYAN J MCMAHON,ESK INVESTIGATIONS,BU,4400  GRAYWOOD AVE,90808,False
8207,BU92025440,TWE MOTORING ACCESSORIES INC,PERFORMANCE PLUS TIRE & AUTO CENTER,BU,3910  CHERRY AVE,90807,False
8208,BU92025460,AIR SOURCE INDUSTRIES INC,AIR SOURCE INDUSTRIES INC,BU,3976  CHERRY AVE,90807,False
8209,BU21206600,THE TAX STATION LLC,,BU,4647  LONG BEACH BLVD B1,90805,False
8210,BU20934790,IENG HENG OUK,HENG'S ORTHODONTIC LABORATORY,BU,5012  GARDENIA AVE,90807,False
8211,BU21300951,THE KONG COMPANY LLC,,BU,3815  SCHAUFELE AVE,90808,False
8212,BU21300971,LOS ANGELES PROPERTY LLC,,BU,3860  MCGOWEN ST,90808,False
8213,BU21214180,ATLANTIC RETAIL INC,ATLANTIC ARCO,BU,4385  ATLANTIC AVE,90807,False
8214,BU21321900,FLORENCE CRITTENTON SERVICES OF OC INC,CRITTENTON FAMILY CENTER,BU,4300  LONG BEACH BLVD 100,90807,False
8215,BU21312680,WORLD OIL CORP,,BU,2002 E DEL AMO BLVD,90807,False
8216,BU21124040,"DE SISTO CONSTRUCTION, INC.","DE SISTO CONSTRUCTION, INC.",BU,4331  BLACKTHORNE AVE,90808,False
8217,BU21315550,VA TSAN,TMAX CONSTRUCTION,BU,4618  EAST GOLDFIELD AVE,90807,False
8218,BU20826440,NATIONWIDE THEATRES CORP,,BU,2140 E CARSON ST,90807,False
8219,BU20826450,NATIONWIDE THEATRES CORP,,BU,2250 E CARSON ST,90807,False
8220,BU20826460,NATIONWIDE THEATRES CORP,,BU,2120 E CARSON ST,90807,False
8221,BU85006791,GGF LLC,,BU,"4550  ATLANTIC AVE  4550,4552,4554,4556,458 Atlantic",90807,False
8222,BU21309330,LIFE CARE PROVIDERS LLC,LIFE CARE PROVIDERS,BU,4401  ATLANTIC AVE 200,90807,False
8223,BU20916361,IQA GROUP LLC,,BU,4049  CONANT ST,90808,False
8224,BU20916382,"SIMON; PATEL, N; FOLEY, V; RAYHANABAD",,BU,"3747  WORSHAM AVE  Ramezan, N; Omidvar, O",90808,False
8225,BU20916391,PACIFICA DP-LONG BEACH LP,,BU,3750  SCHAUFELE AVE,90808,False
8226,BU20916401,ANDMAR INVESTMENTS LLC,,BU,3767  WORSHAM AVE,90808,False
8227,BU92010341,"MILLER,KAREN & LOUIS TRUST",MILMOR APARTMENTS,BU,1001  FREELAND ST  4524-38 California/1001-07 Frlnd,90807,False
8228,BU21132990,"ACTION INVESTIGATORS, INC",ACTION AUTO RECOVERY,BU,3860  CHERRY AVE,90807,False
8229,BU21308350,LEAL & TREJO APC,,BU,3767  WORSHAM AVE,90808,False
8230,BU21212100,ADELFO BRITO,SPIRES RESTAURANT,BU,1935 E DEL AMO BLVD,90807,False
8231,BU21039140,NEW CINGULAR WILRELESS PCS LLC,AT&T MOBILITY,BU,2401 E WARDLOW RD,90807,False
8232,BU21307953,ALAMITOS DEVELOPMENT LLC,,BU,4155  LONG BEACH BLVD,90807,False
8233,BU21306430,DONALD SHEPHERD,LAS BRISAS MOBILE HOME PARK,BU,400 E ARBOR ST,90805,False
8234,BU21201010,MICHAEL WAKS,LAW OFFICE OF MICHAEL D. WAKS,BU,300 E SAN ANTONIO DR,90807,False
8235,BU21301970,PROVIDENCE INDUSTRIES INC,MYDYER,BU,3833  MCGOWEN ST,90808,False
8236,BU21302990,3833 HOLDING CO LLC,,BU,3833  MCGOWEN ST,90808,False
8237,BU21232450,"STEPHEN E BROWN, M.D. INC","STEPHEN E BROWN, M.D. INC",BU,4300  LONG BEACH BLVD 405,90807,False
8238,BU21303790,BIXBY KNOLLS PARKING ASSN,,BU,4528  ATLANTIC AVE,90807,False
8239,BU21301050,GUNNJERKENS INC.,,BU,3950  COVER ST,90808,False
8240,BU88072231,GGF LLC,,BU,"4494  CALIFORNIA PL  4490,4492, 920 45th St",90807,False
8241,BU21239730,T-MOBILE WEST LLC,T-MOBILE,BU,2020 E CARSON ST,90807,False
8242,BU20812010,JEFFREY H SHERTER,"JEFFREY H SHERTER, ATTORNEY AT LAW",BU,4501 E CARSON ST 205,90808,False
8243,BU21236270,BENILDO O TAN,BCK3 TRADING,BU,4657  RIO AVE,90805,False
8244,BU21039360,B & I EQUIPMENT RENTAL LLC,,BU,3914  CHERRY AVE C,90807,False
8245,BU21237721,GERARDO RODRIGUEZ,JERRY YACHT SERVICES,BU,4967  DAISY AVE,90805,False
8246,BU20751620,HECTOR HERNANDEZ,BOCARDO GENERAL CONSTRUCTION SERVICES,BU,245 E 49TH ST,90805,False
8247,BU21233380,SOUTHLAND NEUROLOGIC ASSOC,SOUTHLAND NEUROLOGIC ASSOC,BU,3747  WORSHAM AVE 100,90808,False
8248,BU21237680,"PARADIES-LONG BEACH, LLC",SWEET JILL'S & POLLY'S,BU,4235  DONALD DOUGLAS DR,90808,False
8249,BU21237690,"PARADIES-LONG BEACH, LLC",LONG BEACH BUSINESS JOURNAL,BU,4235  DONALD DOUGLAS DR,90808,False
8250,BU92014940,DORWIN PROPERTIES,,BU,271 E SAN ANTONIO DR,90807,False
8251,BU21004200,LIVING OPPORTUNITIES MGMT CO,LOMCO,BU,3787  WORSHAM AVE,90808,False
8252,BU21004210,DOTY-BURTON ASSOC INC,,BU,3787  WORSHAM AVE,90808,False
8253,BU21233560,VICTORIA FOLEY PODIATRIC MEDICAL CORP,,BU,3747  WORSHAM AVE 201,90808,False
8254,BU21136240,JESUS JACQUET,THE SWEET BROOM,BU,4152  WALNUT AVE,90807,False
8255,BU21020450,ROBERT MARGOLIS MD MANAGING PARTNER,HEALTHCARE PARTNERS AFFILIATES MEDICAL GROUP,BU,4401  ATLANTIC AVE 300,90807,False
8256,BU21222470,3929 CONANT STREET LLC,,BU,3929  CONANT ST,90808,False
8257,BU21215800,MIKE MACLYMAN,MIKE'S MOBILE,BU,746  TERRACE DR,90807,False
8258,BU21225440,VILMA STAHL,VILS FASHION & DESIGN,BU,4137  NORSE WAY,90808,False
8259,BU21219820,G.J.K. CORP,SOUND TECH,BU,2037 E CARSON ST,90807,False
8260,BU21109790,FAST MONEY LEASE INC,,BU,3431  CHERRY AVE,90807,False
8261,BU20829210,JULIE KAILUA,MIDNIGHT SKY,BU,1518  LURAY ST,90807,False
8262,BU20916441,3900 COVER LLC,,BU,3900  COVER ST,90808,False
8263,BU20916530,KEVIN NGUYEN,PROFESSIONAIL & SPA,BU,2290 E CARSON ST,90807,False
8264,BU21218340,L D PRODUCTS INC,4INKJETS RETAIL STORE,BU,3788  HEINEMANN AVE,90808,False
8265,BU92057381,"ADAMS, MICHAEL J TRUST",,BU,4726  LAKEWOOD BLVD  4726-30 Lakewood,90808,False
8266,BU92057390,SANDY K ADAMS,,BU,4732  LAKEWOOD BLVD  Inclds 4732-36 Lakewood Blvd,90808,False
8267,BU20908520,QUYNH DO,ALL SOULS FLORIST,BU,4400  CHERRY AVE,90807,False
8268,BU21225170,WA RASIC CONSTRUCTION COMPANY INC,,BU,4150  LONG BEACH BLVD,90807,False
8269,BU21225420,CLEAR WIRELESS LLC,,BU,2101 E CARSON ST,90807,False
8270,BU21205930,RAD IMAGE MEDICAL GROUP INC,NEXXRAD,BU,4241  LONG BEACH BLVD,90807,False
8271,BU20831420,DONALD MC CLENDON,DONALD MC CLENDON'S PARTS,BU,4503  BANNER DR 2,90807,False
8272,BU21200840,FUTURENET INFORMATION SYSTEMS,,BU,4651  FACULTY AVE,90808,False
8273,BU21203960,FUSION PMC LLC,,BU,4425  ATLANTIC AVE B20,90807,False
8274,BU99045750,DANIEL MEINWALD,SOUND ADVISE,BU,1087  RIDGEWOOD ST,90807,False
8275,BU20734780,EUGENIA MADRID,DUST-MAGNETS,BU,1807  LURAY ST,90807,False
8276,BU90000890,GARY MC CORKLE,A-1 LANDSCAPE CONTRACTORS,BU,1030  46TH ST,90807,False
8277,BU21136470,LOS ANGELES SMSA LP,VERIZON WIRELESS,BU,4401  ATLANTIC AVE 100,90807,False
8278,BU21202100,HORACIO CARTAGENA,MRS KEYS,BU,4710  CHERRY AVE,90807,False
8279,BU21201780,MARK LEEDS,LAW OFFICES OF MARK LEEDS,BU,3888  CHERRY AVE,90807,False
8280,BU21128270,DOUGLAS DAVIS,FRESH AIR MARKETING,BU,446  44TH CIR,90807,False
8281,BU20742150,ASHWIN & PARUL NAIK NAIK,SUN LIGHT MOTEL,BU,404 E SAN ANTONIO DR,90807,False
8282,BU21130640,EDWARD WEAVER,E.W ELECTRIC,BU,4654  LAKEWOOD BLVD,90808,False
8283,BU21126400,INSIGHT EXAMINATION SERVICES INC,INSIGHT EXAMINATION SERVICES,BU,3777  WORSHAM AVE,90808,False
8284,BU21126410,INSIGHT HOLDINGS 3777 WORSHAM LLC,INSIGHT HOLDINGS 3777 WORSHAM LLC,BU,3777  WORSHAM AVE,90808,False
8285,BU95001500,D K B INC,MY DAD'S,BU,2041 E CARSON ST,90807,False
8286,BU86058441,"WING,D S & B R TRUST",,BU,4306  LAKEWOOD BLVD  4306-10 Lakewood Blvd,90808,False
8287,BU21035290,SPRINT TELEPHONY PCS LP,SPRINT TELEPHONE PCS LP,BU,2101 E CARSON ST,90807,False
8288,BU21100210,AQUAMARINE HEALTHCARE INC,,BU,4133  GARDENIA AVE,90807,False
8289,BU21122900,BRIAN HICKMAN,PACIFIC WESTERN GENERAL CONTRACTOR,BU,4329  COUNTRY CLUB LN,90807,False
8290,BU20930110,LESLIE A M SMITH,MCCORMICK LA,BU,4400  LIME AVE,90807,False
8291,BU93016171,JENAL PROPERTIES LLC,,BU,4407  LINDEN AVE,90807,False
8292,BU21037790,VIVIAN ELGAYAR,VIVIAN TRAVEL,BU,4312  BLACKTHORNE AVE,90808,False
8293,BU21009770,KEM ENGINEERING,,BU,4300  LONG BEACH BLVD 720,90807,False
8294,BU95012180,ROBERTO REMERSARO,R R BUILDING & PAINTING CONTRACTOR,BU,708  SILVA ST,90807,False
8295,BU20814940,NATIONWIDE THEATRES CORP,,BU,2010 E CARSON ST  2010-2020 E Carson St,90807,False
8296,BU21002712,JUBENTINO A DUARTE,ANTHONY'S QUALITY LANDSCAPING,BU,4324  BOYAR AVE,90807,False
8297,BU21034790,MIN & HONG CORPORATION,DALE'S DINER,BU,4339 E CARSON ST,90808,False
8298,BU21111530,MOHAMMAD TOMIZH,LB SMOKE 4 LESS,BU,920  45TH ST,90807,False
8299,BU20944070,THE BOEING COMPANY,,BU,2401 E WARDLOW RD,90807,False
8300,BU20944080,THE BOEING COMPANY,,BU,4400 E CARSON ST,90808,False
8301,BU20944100,THE BOEING COMPANY,,BU,4000  LAKEWOOD BLVD,90808,False
8302,BU20919230,BRENDA CRANE,PREMIER AUTOMOTIVE SERVICES,BU,4630  EAST GOLDFIELD AVE,90807,False
8303,BU21029060,VARDUI KONDRADZHYAN,HENRY'S SHOE REPAIR & HAND BAG,BU,4376  ATLANTIC AVE,90807,False
8304,BU21029090,M INDUSTRIAL MECHANICAL INC,,BU,3930  CHERRY AVE B,90807,False
8305,BU21029100,MILCO NATIONAL CONSTRUCTORS INC,,BU,3930  CHERRY AVE B,90807,False
8306,BU20918270,KALMAN  NARAY,UC CONSTRUCTION,BU,4614  FACULTY AVE,90808,False
8307,BU92004311,JEFFREY LORE,,BU,4300  LAKEWOOD BLVD  4300-05 Lkwd/4307-09 Harvey Way,90808,False
8308,BU96001410,JAMES ANTHONY WIESER,THIRSTY ISLE,BU,4317 E CARSON ST,90808,False
8309,BU21001030,CAROL C JACOBY,JACOBY CONSULTING,BU,4441  WHITEWOOD AVE,90808,False
8310,BU90012521,RON P LAURAIN,,BU,4537 E CARSON ST  Includes 4537-41 1/2 E Carson St,90808,False
8311,BU20939150,CESAR E MEJIA GOMEZ,RIGHT CHOICE CONSTRUCTION,BU,3735  CHERRY AVE,90807,False
8312,BU20916411,PROVIDENCE DP16 LLC,,BU,3787  WORSHAM AVE,90808,False
8313,BU20835930,AMERICAN TEXTILE MAINTENANCE COMPANY,MEDICO PROFESSIONAL LINEN SERVICES,BU,2201 E CARSON ST,90807,False
8314,BU92050110,JOSE DE JESUS RIVERA,,BU,4567 E CARSON ST  Inclds 4567-71 1/2 E Carson St,90808,False
8315,BU20913560,ELITE SKILLS ACADEMY LLC,,BU,4705  HARVEY WAY,90808,False
8316,BU20841770,SOUTHERN CALIFORNIA PIZZA CO LLC,PIZZA HUT 24937,BU,4110  LAKEWOOD BLVD,90808,False
8317,BU20806390,FAR WEST RESTAURANT GROUP LLC,WINGSTOP RESTAURANT,BU,2018 E CARSON ST,90807,False
8318,BU20848380,ALLISON PRIDY,ALLISON PRIDY'S PERMIT SERVICE,BU,4659  PEPPERWOOD AVE,90808,False
8319,BU20842740,STEVEN L GARVIN,FEATHER TREE,BU,4457  GRAYWOOD AVE,90808,False
8320,BU20746720,JOSE JIMENEZ,LOS AMIGOS FLOWER SHOP,BU,2020 E DEL AMO BLVD,90807,False
8321,BU20838800,LINDA S WALBORN,,BU,4758  FACULTY AVE,90808,False
8322,BU20835680,ARAMARK CORPORATION,ARAMARK CORPORATION,BU,4000  LAKEWOOD BLVD,90808,False
8323,BU20842100,MARK DINAPOLI,M E D ASSOCIATES,BU,4850  FACULTY AVE,90808,False
8324,BU20739980,"ESCOBEDO, JOSEPH",CHOZEN TRUCKING CO,BU,3914  CHERRY AVE A,90807,False
8325,BU95007300,ANTHONY PASAROW,VILLAGE HOTEL,BU,4430  VILLAGE RD,90808,False
8326,BU86025130,ANTHONY PASAROW,LAKEWOOD HOTEL,BU,4420  GREENMEADOW RD,90808,False
8327,BU99004720,RALPHS GROCERY CO,RALPHS #196,BU,2250 E CARSON ST,90807,False
8328,BU93006231,"WALL, MARGARET G TRUST",,BU,4517 E CARSON ST,90808,False
8329,BU96011130,P S ORANGECO INC,,BU,4140  CHERRY AVE,90807,False
8330,BU98048810,GULFSTREAM AEROSPACE CORPORATION,,BU,3495  LAKEWOOD BLVD,90808,False
8331,BU97042200,RECON REFRACTORY & CONSTRUCTION INC,,BU,3914  CHERRY AVE B,90807,False
8332,BU88027650,"TONY & SOTO, JOHN & TILLIE PASAROW",,BU,4420  VILLAGE RD  Includes 4420-26 Village Rd,90808,False
8333,BU93006491,SAM SHENOUDAH,,BU,4213  PEPPERWOOD AVE,90808,False
8334,BU92029250,KEITH & BETTE MEHLBRECH,,BU,4549 E CARSON ST  Inclds 4549-51 1/2 E Carson St,90808,False
8335,BU99030070,BARRY ATALLAH,DOUGLAS OPTICAL,BU,4501 E CARSON ST 101,90808,False
8336,BU94066270,SHIRLEY J HOMME,,BU,4818  LAKEWOOD BLVD  Inclds 4818-4822 Lakewood Blvd,90808,False
8337,BU90058450,MICHAEL D OLSON,CREST WOODWORKS,BU,3914  CHERRY AVE D,90807,False
8338,BU90027730,"GEROLD & JETTON, JAMES MILLER",,BU,4522  LAKEWOOD BLVD,90808,False
8339,BU96035950,PAULA VREULINK,SOUTHERN CALIFORNIA DANCE ACADEMY,BU,4410  GREENMEADOW RD,90808,False
8340,BU88046392,CHANG H & GINA Y YOON,,BU,"3601  CHERRY AVE  3601,3605 Cherry Ave",90807,False
8341,BU88046400,WILLIAM WARD,,BU,3850  CHERRY AVE  Includes 3836-3852 Cherry Ave,90807,False
8342,BU88046410,GEORGE VANDER HEIDE,,BU,3860  CHERRY AVE,90807,False
8343,BU93040460,CALVIN FLETCHER,TABBYCAL.NET,BU,4800  CLAIR DEL AVE 339,90807,False
8344,BU97040650,HAROLD D FLEMMINGS,RE-ROOFING AND MORE,BU,4814  PEPPERWOOD AVE,90808,False
8345,BU90046110,DONALD HALL,M & B WETSUITS,BU,4414  VILLAGE RD,90808,False
8346,BU99049660,L A FITNESS INTERNATIONAL LLC,L A FITNESS SPORTS CLUBS,BU,2140 E CARSON ST,90807,False
8347,BU94025930,FOREST LAWN MEMORIAL PARKS ASSOCIATION,FOREST LAWN-LONG BEACH,BU,1500 E SAN ANTONIO DR,90807,False
8348,BU92060213,MONICA LEDESMA,,BU,4220  LAKEWOOD BLVD,90808,False
8349,BU90036410,"ATKINS, DON C III CO TRUST",,BU,"4440  VILLAGE RD  4442,4446,4446 Village Rd",90808,False
8350,BU91053341,5003 CHERRY AVENUE LLC,,BU,"1935 E DEL AMO BLVD  5003,5011 Cherry",90807,False
8351,BU99047930,SUPERCUTS CORPORATE SHOPS,SUPERCUTS #9637,BU,2288 E CARSON ST,90807,False
8352,BU99035500,DEL TACO INC,DEL TACO INC #803,BU,2120 E CARSON ST,90807,False
8353,BU94055111,DAVID S EMERSON,,BU,4548  LAKEWOOD BLVD,90808,False
8354,BU96028760,"TRAN, VIRGINIA H TRUST",,BU,4139  NORSE WAY  4141 Norse Way,90808,False
8355,BU94050030,KRIS NICHOLAS FRICK,WIENERSCHNITZEL #492,BU,4901  CHERRY AVE,90807,False
8356,BU92058300,T W E INC,PERFORMANCE PLUS TIRE & AUTOMOTIVE CENTER,BU,3910  CHERRY AVE,90807,False
8357,BU92058531,CRAIG B & JOHN J AZIZIAN,,BU,2020 E DEL AMO BLVD,90807,False
8358,BU93001630,LARRY M TASIEMSKI,,BU,4304  ARBOR RD  4304-06 Arbor/4654-56 Lakewood,90808,False
8359,BU91016792,LINDA MAU,,BU,4430  GREENMEADOW RD  Includes 4422-42 Greenmeadow Rd,90808,False
8360,BU93028820,RAND ALL AIRE,,BU,4628  PEPPERWOOD AVE,90808,False
8361,BU92029320,FREDERIC E III & LEONA MIDDLETON,,BU,4428  LAKEWOOD BLVD  Inclds 4428-34 Lakewood Blvd,90808,False
8362,BU92031360,SHELBY N GIBSON,SHELBYS CAR STEREO AND ALARMS,BU,3801  CHERRY AVE,90807,False
8363,BU89037980,JOHN A HUND,JOHN'S PLACE,BU,4407  VILLAGE RD,90808,False
8364,BU21523009,COLUMBIA PEDIATRICS MEDICAL,,BU,3833  WORSHAM AVE 301,90808,False
8365,BU21523303,UNIVERSAL TECHNICAL INSTITUTE OF SO CAL LLC,,BU,4175  CONANT ST,90808,False
8366,BU21524087,MERCEDES-BENZ USA LLC,MERCEDES-BENZ USA,BU,3860  LAKEWOOD BLVD,90808,False
8367,BU21523326,LONG BEACH GASTROENTEROLOGY ASSOCIATES,,BU,3833  WORSHAM AVE 300,90808,False
8368,BU21523862,SHELBY N. GIBSON,,BU,3801  CHERRY AVE,90807,False
8369,BU21523972,SYBIL MCMILLER,Sybil D. McMiller Illustrations,BU,4414  LAKEWOOD BLVD,90808,False
8370,BU21524325,DOUGLAS PARK LLC,,BU,3821  LAKEWOOD BLVD,90808,False
8371,BU21524326,DOUGLAS PARK LLC,,BU,3801  LAKEWOOD BLVD,90808,False
8372,BU21524335,THE M TEAM CORP,WE LOVE PHO 2,BU,4501 E CARSON ST 110,90808,False
8373,BU21525239,COFFEE HOUSE HOLDINGS INC,STARBUCKS COFFEE #19665,BU,3821  LAKEWOOD BLVD 103,90808,False
8374,BU21525176,MATH HIVE LLC,MATH HIVE,BU,4501 E CARSON ST 108,90808,False
8375,BU21525396,LASER CARE SPECIALISTS INC,LASER SKIN CARE CENTER,BU,3828  SCHAUFELE AVE 300,90808,False
8376,BU21525195,DAVID MENDEZ,DM SWEEPING SOLUTIONS,BU,4256  GARDENIA AVE,90807,False
8377,BU21525111,A1 PERFORMANCE ROOTER INC,A-1 PERFORMANCE ROOTER & PLUMBING,BU,4433  VILLAGE RD,90808,False
8378,BU21525461,JOHN E ARREAGA,4TH QUARTER FITNESS,BU,4162  NORSE WAY,90808,False
8379,BU21525703,DEBBIE ZIEGLER,THE PICKET FENCE,BU,4127  NORSE WAY,90808,False
8380,BU07049651,ELIZABETH A C KINNEY,,BU,4311 E CARSON ST  4311-13-17-4323 E Carson St,90808,False
8381,BU20128490,BOB OEH,,BU,4519 E CARSON ST,90808,False
8382,BU21702818,JANTZ ENTERPRISES INC,VIP REGISTRATION SERVICE,BU,4147  NORSE WAY,90808,False
8383,BU21603544,POKE & MORE LLC,,BU,2292 E CARSON ST,90807,False
8384,BU21703395,PREFERRED CONSTRUCTION CO INC,,BU,4411  VILLAGE RD  INCLUDES 4411-17 VILLAGE RD,90808,False
8385,BU21608302,LAZARO ANDRES LOPEZ,VALENTINOS PIZZA #1,BU,1948 E DEL AMO BLVD,90807,False
8386,BU21600710,ROUBINA MINASSIAN,,BU,4433  VILLAGE RD,90808,False
8387,BU21703443,LEONEL VEGA CORTES,PLAYA'S MEXICAN RESTAURANT,BU,4501 E CARSON ST 113,90808,False
8388,BU21704233,CHRUNG NGOV,123D WIRELESS,BU,4141  NORSE WAY C,90808,False
8389,BU21706919,RELAX THE BACK CORPORATION,INTERACTIVE HEALTH INC,BU,4600  CONANT ST,90808,False
8390,BU21700825,TOM FAMILY TRUST,,BU,4170  LAKEWOOD BLVD,90808,False
8391,BU21601691,BEVERLY J MAUSBACH,VINTAGE & SUCH,BU,4143  NORSE WAY,90808,False
8392,BU21703207,TELVIS ARTIS,IQA CONSTRUCTION,BU,4049  CONANT ST,90808,False
8393,BU21703209,NICOLE BUTTS ANDERSON,COLOR CULTURE HAIR ARTISTRY,BU,4501 E CARSON ST 103,90808,False
8394,BU21600478,ISAAC ZAMBRANO,SOCCER WAREHOUSE,BU,4128  NORSE WAY,90808,False
8395,BU21607078,HOJAS PREMIUM TEA HOUSE,HOJAS PREMIUM TEA HOUSE,BU,4501 E CARSON ST 109,90808,False
8396,BU21602123,"PCL INDUSTRIAL SERVICES, INC",,BU,3750  SCHAUFELE AVE 270,90808,False
8397,BU21601860,NSTS INC,NEW STONE TAX SERVICES,BU,4158  NORSE WAY,90808,False
8398,BU21708426,APPRAISAL PACIFIC INC,,BU,3738  BAYER AVE 101,90808,False
8399,BU21707424,DP3 SUB 2 LLC,,BU,4800  CONANT ST,90808,False
8400,BU21704648,SARES COMPANY,,BU,4600  CONANT ST,90808,False
8401,BU21704232,CHRUNG NGOV,123D WIRELESS,BU,4141  NORSE WAY C,90808,False
8402,BU21607877,PREFERRED CONSTRUCTION CO INC,,BU,4148  NORSE WAY  4148-52 NORSE WY/4405-07 VILLAGE,90808,False
8403,BU21703591,BERNARDO ARJONA,,BU,4515  HARVEY WAY,90808,False
8404,BU21600783,THE SIMON FAMILY TRUST,,BU,4200  LAKEWOOD BLVD  4172 NORSE WAY,90808,False
8405,BU21700880,"PROPEL FUELS, INC.",,BU,1990 E DEL AMO BLVD,90807,False
8406,BU21706025,METRO SHORE SERVICES LLC,METRO SHORE SERVICES,BU,3806  WORSHAM AVE,90808,False
8407,BU21706031,METRO CRUISE SERVICES LLC,METRO CRUISE SERVICES,BU,3806  WORSHAM AVE,90808,False
8408,BU20715800,BIG FUN FOODS,JACK IN THE BOX 3226,BU,4170  LAKEWOOD BLVD,90808,False
8409,BU21706239,RED DOG SALOON P&B INC,RED DOG SALOON,BU,1946 E DEL AMO BLVD,90807,False
8410,BU21600369,MILTON JUAREZ,EUROPA VENDING,BU,3860  LAKEWOOD BLVD,90808,False
8411,BU21600372,ROYAL MAJESTY HOME CARE INC,ROYAL MAJESTY HOME CARE INC,BU,3750  SCHAUFELE AVE 225,90808,False
8412,BU21701075,KARREN RICHARDSON,KARREN'S KREATIONS,BU,4845  BLACKTHORNE AVE,90808,False
